Latitude (decimal degrees):	36.897
Longitude (decimal degrees):	30.713
Elevation (m):	55
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20050819:2109,0.0,0.0,0.0,0.0,26.18,1.79,0.0
20050819:2209,0.0,0.0,0.0,0.0,25.92,0.97,0.0
20050819:2309,0.0,0.0,0.0,0.0,26.04,0.9,0.0
20050820:0009,0.0,0.0,0.0,0.0,26.15,1.1,0.0
20050820:0109,0.0,0.0,0.0,0.0,26.32,1.24,0.0
20050820:0209,0.0,0.0,0.0,0.0,26.3,1.31,0.0
20050820:0309,0.0,0.0,0.0,0.0,26.35,1.31,0.0
20050820:0409,1.0,24.0,0.0,9.33,26.29,1.38,0.0
20050820:0509,78.0,121.0,0.0,21.28,27.28,1.24,0.0
20050820:0609,271.0,149.0,0.0,33.22,28.73,0.97,0.0
20050820:0709,444.0,167.0,0.0,44.78,29.37,1.1,0.0
20050820:0809,560.0,194.0,0.0,55.25,30.07,1.59,0.0
20050820:0909,697.01,175.0,0.0,63.11,29.73,2.48,0.0
20050820:1009,722.01,187.0,0.0,65.53,29.34,3.52,0.0
20050820:1109,703.01,185.0,0.0,61.08,29.37,4.34,0.0
20050820:1209,655.0,162.0,0.0,52.15,29.5,4.83,0.0
20050820:1309,521.0,158.0,0.0,41.23,29.42,4.55,0.0
20050820:1409,380.0,130.0,0.0,29.5,29.11,3.93,0.0
20050820:1509,201.0,106.0,0.0,17.52,28.86,3.17,0.0
20050820:1609,57.0,31.05,0.0,5.63,28.57,1.86,0.0
20050820:1709,0.0,0.0,0.0,0.0,27.75,0.62,0.0
20050820:1809,0.0,0.0,0.0,0.0,27.56,1.17,0.0
20050820:1909,0.0,0.0,0.0,0.0,27.53,1.03,0.0
20050820:2009,0.0,0.0,0.0,0.0,26.47,1.17,0.0
20050820:2109,0.0,0.0,0.0,0.0,26.71,1.52,0.0
20050820:2209,0.0,0.0,0.0,0.0,26.54,1.52,0.0
20050820:2309,0.0,0.0,0.0,0.0,27.24,2.55,0.0
20050821:0009,0.0,0.0,0.0,0.0,28.25,3.93,0.0
20050821:0109,0.0,0.0,0.0,0.0,28.88,4.97,0.0
20050821:0209,0.0,0.0,0.0,0.0,28.45,5.59,0.0
20050821:0309,0.0,0.0,0.0,0.0,28.22,5.86,0.0
20050821:0409,5.0,30.0,0.0,9.19,27.85,5.79,0.0
20050821:0509,166.0,82.0,0.0,21.14,28.44,5.79,0.0
20050821:0609,324.0,120.0,0.0,33.08,29.23,6.14,0.0
20050821:0709,520.0,126.0,0.0,44.61,29.96,6.21,0.0
20050821:0809,588.0,180.0,0.0,55.04,31.61,5.38,0.0
20050821:0909,690.01,183.0,0.0,62.83,31.92,4.41,0.0
20050821:1009,728.01,186.0,0.0,65.19,32.42,3.45,0.0
20050821:1109,682.01,202.0,0.0,60.76,32.31,2.0,0.0
20050821:1209,611.0,192.0,0.0,51.87,32.13,0.69,0.0
20050821:1309,476.0,187.0,0.0,40.97,32.05,1.93,0.0
20050821:1409,356.0,144.0,0.0,29.25,31.71,2.9,0.0
20050821:1509,198.0,107.0,0.0,17.28,31.44,3.1,0.0
20050821:1609,55.0,30.29,0.0,5.38,31.03,3.1,0.0
20050821:1709,0.0,0.0,0.0,0.0,31.03,3.38,0.0
20050821:1809,0.0,0.0,0.0,0.0,30.6,3.24,0.0
20050821:1909,0.0,0.0,0.0,0.0,30.11,3.52,0.0
20050821:2009,0.0,0.0,0.0,0.0,29.47,3.66,0.0
20050821:2109,0.0,0.0,0.0,0.0,29.3,4.0,0.0
20050821:2209,0.0,0.0,0.0,0.0,28.67,4.07,0.0
20050821:2309,0.0,0.0,0.0,0.0,28.48,4.34,0.0
20050822:0009,0.0,0.0,0.0,0.0,28.31,4.41,0.0
20050822:0109,0.0,0.0,0.0,0.0,28.0,4.48,0.0
20050822:0209,0.0,0.0,0.0,0.0,27.71,4.41,0.0
20050822:0309,0.0,0.0,0.0,0.0,27.49,4.34,0.0
20050822:0409,6.0,30.0,0.0,9.04,27.29,4.34,0.0
20050822:0509,167.0,80.0,0.0,21.0,28.19,4.14,0.0
20050822:0609,345.0,108.0,0.0,32.93,29.23,3.79,0.0
20050822:0709,499.0,133.0,0.0,44.44,29.72,3.31,0.0
20050822:0809,603.0,166.0,0.0,54.83,31.09,2.69,0.0
20050822:0909,708.01,166.0,0.0,62.54,30.98,2.07,0.0
20050822:1009,705.01,196.0,0.0,64.86,31.06,2.0,0.0
20050822:1109,674.01,201.0,0.0,60.44,30.48,3.45,0.0
20050822:1209,627.0,177.0,0.0,51.59,30.13,4.48,0.0
20050822:1309,453.0,195.0,0.0,40.71,30.07,4.9,0.0
20050822:1409,348.0,144.0,0.0,29.01,29.96,4.41,0.0
20050822:1509,188.0,108.0,0.0,17.04,29.9,3.45,0.0
20050822:1609,48.0,32.91,0.0,5.13,29.64,2.07,0.0
20050822:1709,0.0,0.0,0.0,0.0,28.07,0.55,0.0
20050822:1809,0.0,0.0,0.0,0.0,27.68,1.03,0.0
20050822:1909,0.0,0.0,0.0,0.0,27.53,1.72,0.0
20050822:2009,0.0,0.0,0.0,0.0,26.67,1.86,0.0
20050822:2109,0.0,0.0,0.0,0.0,26.67,1.72,0.0
20050822:2209,0.0,0.0,0.0,0.0,26.2,2.28,0.0
20050822:2309,0.0,0.0,0.0,0.0,26.19,1.86,0.0
20050823:0009,0.0,0.0,0.0,0.0,26.15,1.66,0.0
20050823:0109,0.0,0.0,0.0,0.0,26.11,2.0,0.0
20050823:0209,0.0,0.0,0.0,0.0,25.85,2.21,0.0
20050823:0309,0.0,0.0,0.0,0.0,25.96,2.34,0.0
20050823:0409,3.0,27.0,0.0,8.9,26.16,2.34,0.0
20050823:0509,151.0,84.0,0.0,20.86,27.41,1.93,0.0
20050823:0609,323.0,115.0,0.0,32.78,28.81,0.83,0.0
20050823:0709,489.0,135.0,0.0,44.27,29.27,0.69,0.0
20050823:0809,615.0,153.0,0.0,54.61,29.92,2.28,0.0
20050823:0909,671.01,183.0,0.0,62.26,29.33,3.52,0.0
20050823:1009,722.01,178.0,0.0,64.52,30.03,3.93,0.0
20050823:1109,728.01,161.0,0.0,60.11,29.9,4.34,0.0
20050823:1209,581.0,199.0,0.0,51.3,29.63,4.34,0.0
20050823:1309,453.0,189.0,0.0,40.45,29.38,4.14,0.0
20050823:1409,315.0,158.0,0.0,28.76,28.79,3.66,0.0
20050823:1509,181.0,108.0,0.0,16.79,28.43,2.83,0.0
20050823:1609,50.0,29.13,0.0,4.88,28.01,1.79,0.0
20050823:1709,0.0,0.0,0.0,0.0,27.14,0.62,0.0
20050823:1809,0.0,0.0,0.0,0.0,27.12,1.03,0.0
20050823:1909,0.0,0.0,0.0,0.0,26.79,1.86,0.0
20050823:2009,0.0,0.0,0.0,0.0,26.29,2.07,0.0
20050823:2109,0.0,0.0,0.0,0.0,26.51,2.0,0.0
20050823:2209,0.0,0.0,0.0,0.0,25.99,1.59,0.0
20050823:2309,0.0,0.0,0.0,0.0,26.02,1.52,0.0
20050824:0009,0.0,0.0,0.0,0.0,25.95,1.17,0.0
20050824:0109,0.0,0.0,0.0,0.0,25.97,0.9,0.0
20050824:0209,0.0,0.0,0.0,0.0,25.58,0.9,0.0
20050824:0309,0.0,0.0,0.0,0.0,25.63,0.76,0.0
20050824:0409,1.0,20.0,0.0,8.75,25.78,0.48,0.0
20050824:0509,77.0,115.0,0.0,20.72,27.12,0.28,0.0
20050824:0609,187.0,185.0,0.0,32.63,27.23,0.97,0.0
20050824:0709,415.0,177.0,0.0,44.1,27.03,1.45,0.0
20050824:0809,569.0,180.0,0.0,54.39,27.72,2.0,0.0
20050824:0909,696.01,166.0,0.0,61.97,27.56,2.9,0.0
20050824:1009,720.01,178.0,0.0,64.17,28.11,3.66,0.0
20050824:1109,661.01,201.0,0.0,59.78,28.12,4.07,0.0
20050824:1209,559.0,210.0,0.0,51.0,28.42,4.14,0.0
20050824:1309,494.0,162.0,0.0,40.18,28.52,3.93,0.0
20050824:1409,330.0,147.0,0.0,28.5,28.09,3.52,0.0
20050824:1509,189.0,101.0,0.0,16.54,27.89,2.9,0.0
20050824:1609,46.0,29.22,0.0,4.62,27.62,2.0,0.0
20050824:1709,0.0,0.0,0.0,0.0,26.52,1.52,0.0
20050824:1809,0.0,0.0,0.0,0.0,26.19,1.79,0.0
20050824:1909,0.0,0.0,0.0,0.0,26.31,2.0,0.0
20050824:2009,0.0,0.0,0.0,0.0,25.77,2.14,0.0
20050824:2109,0.0,0.0,0.0,0.0,25.61,2.34,0.0
20050824:2209,0.0,0.0,0.0,0.0,24.96,2.28,0.0
20050824:2309,0.0,0.0,0.0,0.0,24.83,1.86,0.0
20050825:0009,0.0,0.0,0.0,0.0,24.77,1.66,0.0
20050825:0109,0.0,0.0,0.0,0.0,24.7,1.52,0.0
20050825:0209,0.0,0.0,0.0,0.0,24.56,1.66,0.0
20050825:0309,0.0,0.0,0.0,0.0,24.53,1.66,0.0
20050825:0409,1.0,22.0,0.0,8.61,24.33,1.72,0.0
20050825:0509,85.0,111.0,0.0,20.58,25.01,1.38,0.0
20050825:0609,256.0,149.0,0.0,32.48,25.2,0.9,0.0
20050825:0709,415.0,176.0,0.0,43.92,25.46,0.76,0.0
20050825:0809,547.0,193.0,0.0,54.17,26.56,2.0,0.0
20050825:0909,644.01,198.0,0.0,61.67,26.68,3.59,0.0
20050825:1009,693.01,194.0,0.0,63.82,27.74,4.28,0.0
20050825:1109,647.01,209.0,0.0,59.45,27.94,4.97,0.0
20050825:1209,578.0,198.0,0.0,50.71,28.09,4.97,0.0
20050825:1309,449.0,188.0,0.0,39.91,28.07,4.41,0.0
20050825:1409,305.0,159.0,0.0,28.25,27.8,3.79,0.0
20050825:1509,183.0,102.0,0.0,16.28,27.67,3.17,0.0
20050825:1609,43.0,28.28,0.0,4.36,27.34,2.41,0.0
20050825:1709,0.0,0.0,0.0,0.0,26.06,1.52,0.0
20050825:1809,0.0,0.0,0.0,0.0,26.08,1.38,0.0
20050825:1909,0.0,0.0,0.0,0.0,25.88,1.72,0.0
20050825:2009,0.0,0.0,0.0,0.0,25.02,1.93,0.0
20050825:2109,0.0,0.0,0.0,0.0,24.81,1.86,0.0
20050825:2209,0.0,0.0,0.0,0.0,24.66,1.79,0.0
20050825:2309,0.0,0.0,0.0,0.0,24.55,1.45,0.0
20050826:0009,0.0,0.0,0.0,0.0,24.47,1.59,0.0
20050826:0109,0.0,0.0,0.0,0.0,24.49,1.52,0.0
20050826:0209,0.0,0.0,0.0,0.0,24.35,1.1,0.0
20050826:0309,0.0,0.0,0.0,0.0,24.39,0.62,0.0
20050826:0409,2.0,23.0,0.0,8.46,24.17,0.62,0.0
20050826:0509,13.0,112.0,0.0,20.44,25.34,0.48,0.0
20050826:0609,170.0,191.0,0.0,32.33,25.57,0.34,0.0
20050826:0709,54.0,300.0,0.0,43.75,25.64,1.31,0.0
20050826:0809,295.0,328.0,0.0,53.94,26.67,2.41,0.0
20050826:0909,564.0,246.0,0.0,61.37,26.71,3.38,0.0
20050826:1009,665.01,211.0,0.0,63.47,27.59,3.86,0.0
20050826:1109,634.01,216.0,0.0,59.11,27.67,4.55,0.0
20050826:1209,557.0,209.0,0.0,50.4,27.72,4.69,0.0
20050826:1309,422.0,202.0,0.0,39.64,27.53,4.28,0.0
20050826:1409,319.0,150.0,0.0,27.98,27.13,3.59,0.0
20050826:1509,161.0,111.0,0.0,16.02,27.12,2.97,0.0
20050826:1609,9.0,46.2,0.0,4.1,26.9,2.07,0.0
20050826:1709,0.0,0.0,0.0,0.0,25.8,1.31,0.0
20050826:1809,0.0,0.0,0.0,0.0,25.88,0.9,0.0
20050826:1909,0.0,0.0,0.0,0.0,25.69,0.83,0.0
20050826:2009,0.0,0.0,0.0,0.0,25.03,0.83,0.0
20050826:2109,0.0,0.0,0.0,0.0,24.88,0.97,0.0
20050826:2209,0.0,0.0,0.0,0.0,24.55,1.45,0.0
20050826:2309,0.0,0.0,0.0,0.0,24.49,1.38,0.0
20050827:0009,0.0,0.0,0.0,0.0,24.44,1.31,0.0
20050827:0109,0.0,0.0,0.0,0.0,24.34,0.97,0.0
20050827:0209,0.0,0.0,0.0,0.0,24.19,0.69,0.0
20050827:0309,0.0,0.0,0.0,0.0,24.16,1.1,0.0
20050827:0409,1.0,18.0,0.0,8.32,23.71,1.24,0.0
20050827:0509,150.0,80.0,0.0,20.29,24.3,1.59,0.0
20050827:0609,230.0,159.0,0.0,32.18,24.85,1.17,0.0
20050827:0709,431.0,161.0,0.0,43.57,25.07,0.41,0.0
20050827:0809,676.01,115.0,0.0,53.72,25.74,1.38,0.0
20050827:0909,633.01,199.0,0.0,61.07,25.78,3.17,0.0
20050827:1009,655.01,211.0,0.0,63.12,26.06,4.41,0.0
20050827:1109,603.01,228.0,0.0,58.77,26.08,4.34,0.0
20050827:1209,577.0,191.0,0.0,50.1,26.0,3.72,0.0
20050827:1309,429.0,192.0,0.0,39.36,26.01,2.83,0.0
20050827:1409,289.0,161.0,0.0,27.72,26.24,2.28,0.0
20050827:1509,166.0,105.0,0.0,15.76,26.08,2.28,0.0
20050827:1609,32.0,31.46,0.0,3.83,25.89,1.93,0.0
20050827:1709,0.0,0.0,0.0,0.0,25.16,1.17,0.0
20050827:1809,0.0,0.0,0.0,0.0,25.38,0.69,0.0
20050827:1909,0.0,0.0,0.0,0.0,26.17,0.9,0.0
20050827:2009,0.0,0.0,0.0,0.0,25.98,0.62,0.0
20050827:2109,0.0,0.0,0.0,0.0,25.78,0.55,0.0
20050827:2209,0.0,0.0,0.0,0.0,25.15,1.1,0.0
20050827:2309,0.0,0.0,0.0,0.0,25.23,2.21,0.0
20050828:0009,0.0,0.0,0.0,0.0,25.52,2.55,0.0
20050828:0109,0.0,0.0,0.0,0.0,25.7,2.34,0.0
20050828:0209,0.0,0.0,0.0,0.0,25.79,2.62,0.0
20050828:0309,0.0,0.0,0.0,0.0,25.94,3.17,0.0
20050828:0409,4.0,24.0,0.0,8.17,25.93,3.59,0.0
20050828:0509,137.0,84.0,0.0,20.15,26.85,3.86,0.0
20050828:0609,311.0,115.0,0.0,32.02,28.01,3.86,0.0
20050828:0709,501.0,124.0,0.0,43.39,28.78,3.66,0.0
20050828:0809,597.01,158.0,0.0,53.49,30.12,3.17,0.0
20050828:0909,650.01,190.0,0.0,60.77,29.98,2.28,0.0
20050828:1009,686.01,194.0,0.0,62.76,31.39,1.52,0.0
20050828:1109,666.01,191.0,0.0,58.42,31.24,2.07,0.0
20050828:1209,558.0,204.0,0.0,49.79,30.81,3.52,0.0
20050828:1309,407.0,205.0,0.0,39.07,30.66,4.69,0.0
20050828:1409,301.0,154.0,0.0,27.45,30.29,5.03,0.0
20050828:1509,163.0,105.0,0.0,15.49,30.19,4.41,0.0
20050828:1609,38.0,24.43,0.0,3.56,29.9,2.97,0.0
20050828:1709,0.0,0.0,0.0,0.0,28.47,1.17,0.0
20050828:1809,0.0,0.0,0.0,0.0,27.85,0.76,0.0
20050828:1909,0.0,0.0,0.0,0.0,27.68,1.86,0.0
20050828:2009,0.0,0.0,0.0,0.0,26.94,2.07,0.0
20050828:2109,0.0,0.0,0.0,0.0,26.8,2.21,0.0
20050828:2209,0.0,0.0,0.0,0.0,26.68,2.34,0.0
20050828:2309,0.0,0.0,0.0,0.0,26.75,2.69,0.0
20050829:0009,0.0,0.0,0.0,0.0,26.82,3.03,0.0
20050829:0109,0.0,0.0,0.0,0.0,27.17,3.38,0.0
20050829:0209,0.0,0.0,0.0,0.0,27.18,3.72,0.0
20050829:0309,0.0,0.0,0.0,0.0,27.46,3.93,0.0
20050829:0409,4.0,22.0,0.0,8.02,27.59,4.14,0.0
20050829:0509,139.0,83.0,0.0,20.0,28.78,4.21,0.0
20050829:0609,295.0,124.0,0.0,31.87,29.65,3.93,0.0
20050829:0709,479.0,136.0,0.0,43.2,30.47,3.66,0.0
20050829:0809,602.01,157.0,0.0,53.25,31.87,3.72,0.0
20050829:0909,716.01,153.0,0.0,60.47,31.95,3.52,0.0
20050829:1009,732.01,168.0,0.0,62.41,32.88,3.31,0.0
20050829:1109,645.01,207.0,0.0,58.08,32.79,2.41,0.0
20050829:1209,585.0,189.0,0.0,49.48,32.49,0.97,0.0
20050829:1309,486.0,159.0,0.0,38.79,32.86,1.03,0.0
20050829:1409,320.0,143.0,0.0,27.17,32.3,2.48,0.0
20050829:1509,177.0,96.0,0.0,15.22,31.37,3.1,0.0
20050829:1609,36.0,22.84,0.0,3.28,30.75,3.52,0.0
20050829:1709,0.0,0.0,0.0,0.0,31.05,3.79,0.0
20050829:1809,0.0,0.0,0.0,0.0,29.45,3.59,0.0
20050829:1909,0.0,0.0,0.0,0.0,29.34,3.38,0.0
20050829:2009,0.0,0.0,0.0,0.0,28.82,3.31,0.0
20050829:2109,0.0,0.0,0.0,0.0,28.83,3.38,0.0
20050829:2209,0.0,0.0,0.0,0.0,28.73,3.52,0.0
20050829:2309,0.0,0.0,0.0,0.0,28.59,3.86,0.0
20050830:0009,0.0,0.0,0.0,0.0,28.47,4.21,0.0
20050830:0109,0.0,0.0,0.0,0.0,28.42,4.55,0.0
20050830:0209,0.0,0.0,0.0,0.0,28.43,4.83,0.0
20050830:0309,0.0,0.0,0.0,0.0,28.41,5.1,0.0
20050830:0409,6.0,23.0,0.0,7.88,28.31,5.24,0.0
20050830:0509,138.0,83.0,0.0,19.86,28.99,5.17,0.0
20050830:0609,297.0,124.0,0.0,31.71,29.9,5.1,0.0
20050830:0709,496.0,129.0,0.0,43.02,30.56,4.97,0.0
20050830:0809,625.01,147.0,0.0,53.02,32.03,4.9,0.0
20050830:0909,687.01,172.0,0.0,60.16,32.25,4.55,0.0
20050830:1009,710.01,184.0,0.0,62.04,33.11,4.28,0.0
20050830:1109,688.01,182.0,0.0,57.72,33.18,3.66,0.0
20050830:1209,536.0,220.0,0.0,49.16,33.24,3.31,0.0
20050830:1309,445.0,185.0,0.0,38.49,33.29,3.1,0.0
20050830:1409,315.0,145.0,0.0,26.9,32.79,2.69,0.0
20050830:1509,157.0,105.0,0.0,14.95,32.42,2.28,0.0
20050830:1609,0.0,42.0,0.0,3.01,31.99,2.34,0.0
20050830:1709,0.0,0.0,0.0,0.0,31.52,3.31,0.0
20050830:1809,0.0,0.0,0.0,0.0,31.06,4.28,0.0
20050830:1909,0.0,0.0,0.0,0.0,30.57,4.9,0.0
20050830:2009,0.0,0.0,0.0,0.0,29.64,5.03,0.0
20050830:2109,0.0,0.0,0.0,0.0,29.25,4.97,0.0
20050830:2209,0.0,0.0,0.0,0.0,28.82,5.38,0.0
20050830:2309,0.0,0.0,0.0,0.0,28.83,5.31,0.0
20050831:0009,0.0,0.0,0.0,0.0,28.89,5.86,0.0
20050831:0109,0.0,0.0,0.0,0.0,28.75,5.93,0.0
20050831:0209,0.0,0.0,0.0,0.0,28.31,6.07,0.0
20050831:0309,0.0,0.0,0.0,0.0,27.98,6.14,0.0
20050831:0409,14.0,21.0,0.0,7.73,27.57,6.28,0.0
20050831:0509,159.0,74.0,0.0,19.71,28.12,6.34,0.0
20050831:0609,331.0,108.0,0.0,31.55,28.56,6.9,0.0
20050831:0709,484.0,137.0,0.0,42.83,29.15,7.03,0.0
20050831:0809,616.01,155.0,0.0,52.78,30.58,6.28,0.0
20050831:0909,670.01,187.0,0.0,59.84,31.1,5.31,0.0
20050831:1009,678.01,209.0,0.0,61.68,31.85,4.28,0.0
20050831:1109,644.01,214.0,0.0,57.37,31.82,3.24,0.0
20050831:1209,543.0,219.0,0.0,48.84,31.7,2.48,0.0
20050831:1309,408.0,209.0,0.0,38.2,31.54,1.24,0.0
20050831:1409,296.0,157.0,0.0,26.62,31.2,0.55,0.0
20050831:1509,154.0,106.0,0.0,14.68,30.54,2.0,0.0
20050831:1609,0.0,41.0,0.0,2.73,30.05,2.76,0.0
20050831:1709,0.0,0.0,0.0,0.0,28.99,3.17,0.0
20050831:1809,0.0,0.0,0.0,0.0,28.41,3.24,0.0
20050831:1909,0.0,0.0,0.0,0.0,28.73,3.79,0.0
20050831:2009,0.0,0.0,0.0,0.0,28.53,4.14,0.0
20050831:2109,0.0,0.0,0.0,0.0,28.29,4.34,0.0
20050831:2209,0.0,0.0,0.0,0.0,27.94,4.69,0.0
20050831:2309,0.0,0.0,0.0,0.0,27.64,4.62,0.0
20050901:0009,0.0,0.0,0.0,0.0,27.29,4.48,0.0
20050901:0109,0.0,0.0,0.0,0.0,26.98,4.41,0.0
20050901:0209,0.0,0.0,0.0,0.0,26.48,4.34,0.0
20050901:0309,0.0,0.0,0.0,0.0,26.22,4.28,0.0
20050901:0409,9.0,21.0,0.0,7.58,25.97,4.28,0.0
20050901:0509,143.0,77.0,0.0,19.56,26.82,4.34,0.0
20050901:0609,318.0,109.0,0.0,31.4,28.44,4.07,0.0
20050901:0709,490.0,128.0,0.0,42.64,29.29,3.72,0.0
20050901:0809,633.01,139.0,0.0,52.54,30.54,3.31,0.0
20050901:0909,739.01,139.0,0.0,59.53,30.46,2.34,0.0
20050901:1009,768.01,145.0,0.0,61.31,31.13,1.79,0.0
20050901:1109,775.01,128.0,0.0,57.01,30.66,2.83,0.0
20050901:1209,697.01,121.0,0.0,48.51,30.61,4.21,0.0
20050901:1309,556.0,116.0,0.0,37.9,30.63,5.17,0.0
20050901:1409,379.0,105.0,0.0,26.34,30.1,5.66,0.0
20050901:1509,182.0,87.0,0.0,14.4,29.79,4.97,0.0
20050901:1609,0.0,37.0,0.0,2.45,29.44,3.72,0.0
20050901:1709,0.0,0.0,0.0,0.0,28.32,2.41,0.0
20050901:1809,0.0,0.0,0.0,0.0,27.53,0.62,0.0
20050901:1909,0.0,0.0,0.0,0.0,27.19,1.86,0.0
20050901:2009,0.0,0.0,0.0,0.0,26.16,2.62,0.0
20050901:2109,0.0,0.0,0.0,0.0,25.86,2.28,0.0
20050901:2209,0.0,0.0,0.0,0.0,25.41,1.79,0.0
20050901:2309,0.0,0.0,0.0,0.0,25.46,1.59,0.0
20050902:0009,0.0,0.0,0.0,0.0,25.72,2.0,0.0
20050902:0109,0.0,0.0,0.0,0.0,25.9,2.07,0.0
20050902:0209,0.0,0.0,0.0,0.0,25.67,2.07,0.0
20050902:0309,0.0,0.0,0.0,0.0,25.67,2.0,0.0
20050902:0409,4.0,19.0,0.0,7.43,25.7,2.0,0.0
20050902:0509,64.0,108.0,0.0,19.42,26.47,1.93,0.0
20050902:0609,316.0,105.0,0.0,31.23,27.86,1.31,0.0
20050902:0709,472.0,130.0,0.0,42.45,28.05,0.69,0.0
20050902:0809,647.01,122.0,0.0,52.29,28.21,1.66,0.0
20050902:0909,726.01,136.0,0.0,59.21,27.78,3.03,0.0
20050902:1009,765.01,136.0,0.0,60.94,28.89,4.28,0.0
20050902:1109,740.01,136.0,0.0,56.65,28.98,4.14,0.0
20050902:1209,656.01,132.0,0.0,48.19,28.86,4.41,0.0
20050902:1309,561.0,105.0,0.0,37.6,28.96,4.07,0.0
20050902:1409,0.0,128.0,0.0,26.05,28.37,1.93,0.0
20050902:1509,97.0,121.0,0.0,14.12,27.88,1.45,0.0
20050902:1609,0.0,38.0,0.0,2.16,27.46,0.69,0.0
20050902:1709,0.0,0.0,0.0,0.0,27.14,0.34,0.0
20050902:1809,0.0,0.0,0.0,0.0,27.04,2.14,0.0
20050902:1909,0.0,0.0,0.0,0.0,27.1,2.21,0.0
20050902:2009,0.0,0.0,0.0,0.0,26.76,2.0,0.0
20050902:2109,0.0,0.0,0.0,0.0,26.18,1.72,0.0
20050902:2209,0.0,0.0,0.0,0.0,25.56,1.1,0.0
20050902:2309,0.0,0.0,0.0,0.0,25.57,1.45,0.0
20050903:0009,0.0,0.0,0.0,0.0,25.65,2.0,0.0
20050903:0109,0.0,0.0,0.0,0.0,25.78,2.55,0.0
20050903:0209,0.0,0.0,0.0,0.0,25.55,2.97,0.0
20050903:0309,0.0,0.0,0.0,0.0,25.39,3.38,0.0
20050903:0409,4.0,18.0,0.0,7.29,25.19,3.72,0.0
20050903:0509,94.0,96.0,0.0,19.27,26.0,3.93,0.0
20050903:0609,267.0,131.0,0.0,31.07,26.97,4.14,0.0
20050903:0709,449.0,143.0,0.0,42.26,27.79,4.28,0.0
20050903:0809,630.01,131.0,0.0,52.05,29.36,3.59,0.0
20050903:0909,698.01,150.0,0.0,58.89,29.74,2.14,0.0
20050903:1009,695.01,177.0,0.0,60.57,29.7,1.66,0.0
20050903:1109,685.01,167.0,0.0,56.29,29.34,3.1,0.0
20050903:1209,629.01,145.0,0.0,47.85,28.74,4.14,0.0
20050903:1309,490.0,140.0,0.0,37.3,28.42,5.1,0.0
20050903:1409,317.0,128.0,0.0,25.76,28.29,4.48,0.0
20050903:1509,158.0,91.0,0.0,13.83,28.51,4.14,0.0
20050903:1609,0.0,35.0,0.0,1.87,27.92,2.97,0.0
20050903:1709,0.0,0.0,0.0,0.0,27.32,2.48,0.0
20050903:1809,0.0,0.0,0.0,0.0,27.56,0.0,0.0
20050903:1909,0.0,0.0,0.0,0.0,26.96,0.0,0.0
20050903:2009,0.0,0.0,0.0,0.0,26.89,5.24,0.0
20050903:2109,0.0,0.0,0.0,0.0,26.65,7.59,0.0
20050903:2209,0.0,0.0,0.0,0.0,25.43,8.21,0.0
20050903:2309,0.0,0.0,0.0,0.0,24.88,8.14,0.0
20050904:0009,0.0,0.0,0.0,0.0,24.37,8.28,0.0
20050904:0109,0.0,0.0,0.0,0.0,23.94,8.62,0.0
20050904:0209,0.0,0.0,0.0,0.0,23.36,8.83,0.0
20050904:0309,0.0,0.0,0.0,0.0,23.05,9.1,0.0
20050904:0409,0.0,4.0,0.0,7.14,22.79,9.31,0.0
20050904:0509,151.0,71.0,0.0,19.12,23.12,9.66,0.0
20050904:0609,326.0,104.0,0.0,30.91,23.48,9.86,0.0
20050904:0709,504.0,120.0,0.0,42.07,24.04,9.31,0.0
20050904:0809,635.01,137.0,0.0,51.8,25.48,8.83,0.0
20050904:0909,731.01,142.0,0.0,58.57,26.24,8.55,0.0
20050904:1009,768.01,145.0,0.0,60.2,27.25,8.41,0.0
20050904:1109,721.01,156.0,0.0,55.92,27.75,7.86,0.0
20050904:1209,649.01,143.0,0.0,47.52,28.12,7.31,0.0
20050904:1309,507.0,138.0,0.0,36.99,28.39,6.83,0.0
20050904:1409,323.0,130.0,0.0,25.47,28.18,6.55,0.0
20050904:1509,146.0,98.0,0.0,13.55,28.03,6.34,0.0
20050904:1609,0.0,35.0,0.0,1.58,27.71,6.0,0.0
20050904:1709,0.0,0.0,0.0,0.0,26.75,6.14,0.0
20050904:1809,0.0,0.0,0.0,0.0,26.32,6.41,0.0
20050904:1909,0.0,0.0,0.0,0.0,26.02,6.76,0.0
20050904:2009,0.0,0.0,0.0,0.0,25.25,7.1,0.0
20050904:2109,0.0,0.0,0.0,0.0,24.74,7.52,0.0
20050904:2209,0.0,0.0,0.0,0.0,24.03,7.45,0.0
20050904:2309,0.0,0.0,0.0,0.0,23.69,7.59,0.0
20050905:0009,0.0,0.0,0.0,0.0,23.39,7.93,0.0
20050905:0109,0.0,0.0,0.0,0.0,23.11,8.07,0.0
20050905:0209,0.0,0.0,0.0,0.0,22.74,8.07,0.0
20050905:0309,0.0,0.0,0.0,0.0,22.47,8.07,0.0
20050905:0409,10.0,16.0,0.0,6.99,22.14,8.0,0.0
20050905:0509,147.0,71.0,0.0,18.97,22.57,7.72,0.0
20050905:0609,337.0,97.0,0.0,30.74,23.02,7.72,0.0
20050905:0709,447.0,151.0,0.0,41.87,23.61,7.17,0.0
20050905:0809,613.01,148.0,0.0,51.54,25.08,6.41,0.0
